"","Name","Rate","Type_of_Review","Reviewers_name","Reviews","Data_of_Reviews"
"1279","WaterWipes Plastic-Free Original Baby Wipes, 720 Count (12 packs), 99.9% Water Based Wipes, Unscented for Sensitive Skin","5.0 out of 5 stars","Verified Purchase","Sridivya Indramohan","Love these wipes, better than the other brands. They’re really wet and I’ve never had any dry out despite the pack being left open. I used them on face and hands too!","Reviewed in the United Kingdom on 8 June 2022"
"1280","WaterWipes Plastic-Free Original Baby Wipes, 720 Count (12 packs), 99.9% Water Based Wipes, Unscented for Sensitive Skin","5.0 out of 5 stars","Verified Purchase","S.H","I have 3 baby boys so I've been threw my fair share of baby wipe brands, and when I reccomend something rest knowing I've tested a alot before commenting. These wipes are perfect if you have to constantly change your babies. One is enough as it has plenty of water that it can clean every bit of wat you need and still have some not touched. Even babies that get rashes or skin irritation these are perfect they dont dry out even for a couple months the pack is easy to use can get a few lids that rip the pack but that's if your pulling them open to hard in a rush. Some wipes can get stuck together but alot less than many other brands. Huggies have nothing on this company as you can see there baby wipes leaving white bits all over when using them. These wipes nothing comes off them no bits of white on fabric or stuck to bums the best brand out there worth paying for as you will use less wipes than you do with any others so you will save money buy spending alittle more and also alot healthier on ur skin as many other brands would cause skin irritation or rashes. There is no smell or scent Never had any issues with these and will continue to buy them.","Reviewed in the United Kingdom on 10 April 2022"
"1281","WaterWipes Plastic-Free Original Baby Wipes, 720 Count (12 packs), 99.9% Water Based Wipes, Unscented for Sensitive Skin","4.8 out of 5 stars","Verified Purchase","Devarasetty","The media could not be loaded.
                
            
                
            
        
    
    
As a parent, one of my top priorities is ensuring the well-being of my little one, and that includes choosing products that are safe, gentle, and environmentally friendly. WaterWipes Original Plastic Free Baby Wipes have become an essential part of my daily baby care routine, and I couldn't be happier with my decision. Here's why these wipes deserve a five-star review:1.Pure and Gentle: WaterWipes are specifically designed with babies in mind. They contain only two ingredients – 99.9% purified water and a drop of fruit extract. This minimalistic approach ensures that my baby's sensitive skin is pampered without exposure to harsh chemicals, fragrances, or irritants.2.Ultimate Convenience: With a pack of 360 wipes in each bundle, these wipes are perfect for busy parents. I never have to worry about running out of wipes at inconvenient times. Plus, the wipes are conveniently sized, making them easy to use one-handed.3.Superior Quality: The wipes themselves are strong, durable, and have a smooth texture that effectively cleans without causing any abrasions. They are moist enough to get the job done but not overly wet, which I appreciate.4.Eco-Friendly Choice: One of the standout features of WaterWipes is their commitment to sustainability. These wipes are plastic-free, and the packaging is recyclable. It's reassuring to know that I'm not contributing to environmental pollution while caring for my baby.5.Versatile Use: These wipes are not just for diaper changes. I've found them handy for various tasks, from wiping messy hands and faces to cleaning up spills and even refreshing on-the-go. Their versatility makes them a practical choice for any parent.6.Hypoallergenic: WaterWipes are dermatologist-approved and hypoallergenic. This is a huge relief for parents of babies with sensitive skin or allergies, as it reduces the risk of irritation or rashes.7.No Nasty Residue: After using WaterWipes, I've noticed there's no sticky residue left behind on my baby's skin, which can sometimes happen with other wipes. Their pure and gentle nature ensures my baby stays clean and comfortable.In summary, WaterWipes Original Plastic Free Baby Wipes have exceeded my expectations in every way. They provide the utmost care for my baby's skin while also aligning with my values of environmental responsibility. With a generous count in each pack, they're a practical and cost-effective choice. I wholeheartedly recommend WaterWipes to fellow parents who want the best for their little ones without compromising on quality or sustainability. These wipes have become an indispensable part of my parenting journey, and I wouldn't have it any other way.","Reviewed in the United Kingdom on 1 September 2023"
"1282","WaterWipes Plastic-Free Original Baby Wipes, 720 Count (12 packs), 99.9% Water Based Wipes, Unscented for Sensitive Skin","5.0 out of 5 stars","Verified Purchase","Carl B","Not the cheapest of wipes but definitely the best!My daughter has suffered from eczema and sensitive skin from a very young age. Other wipes would make her face very red and sore after cleaning her. I have tried other 99.9% water wipes but they often dry out too quickly and start to smell damp. These wipes never smell even after being open for a week! They are consistently perfectly moist throughout the pack and are easy to get out ONE AT A TIME. They clean very easily and never leave my baby sore. Honestly just as good as cotton wool and water which I would use if I have the time (and patience).10/10 wipes and definitely worth the money for my sweet babies comfort <3(The box is very strong and well sealed so may need a wrench to originally get into them though hehe)","Reviewed in the United Kingdom on 16 November 2023"
"1283","WaterWipes Plastic-Free Original Baby Wipes, 720 Count (12 packs), 99.9% Water Based Wipes, Unscented for Sensitive Skin","3.0 out of 5 stars","Verified Purchase","Devarasetty","I’ve been using these wipes for my baby from day 1 and never caused any rashes or skin reactions. Love that these are made with 99.99% water and helps with all necessary cleaning for Baby. Doesn’t rip like some other wipes so it’s good quality as well. It’s a bit pricey but I always buy them when they are on offer.","Reviewed in the United Kingdom on 1 September 2023"
"1284","WaterWipes Plastic-Free Original Baby Wipes, 720 Count (12 packs), 99.9% Water Based Wipes, Unscented for Sensitive Skin","5.0 out of 5 stars","Verified Purchase","Devarasetty","Most wipes feel very dry and sometimes coarse. Water wipes however have been very soft on my baby and are wet enough to actually clean him up rather than just push around the mess.","Reviewed in the United Kingdom on 5 September 2023"
"1285","WaterWipes Plastic-Free Original Baby Wipes, 720 Count (12 packs), 99.9% Water Based Wipes, Unscented for Sensitive Skin","5.0 out of 5 stars","Verified Purchase","J Mariex","These wipes are excellent quality and value for money.  Large and very moist and well packaged with a good seal to keep them that way with no drying out.  Can be used in many ways and not just for babies.","Reviewed in the United Kingdom on 8 December 2023"
"1286","WaterWipes Plastic-Free Original Baby Wipes, 720 Count (12 packs), 99.9% Water Based Wipes, Unscented for Sensitive Skin","5.0 out of 5 stars","Verified Purchase","Vibamsha","I recently purchased the WaterWipes Plastic-Free Original Baby Wipes, and I'm thrilled with my choice. The 540-count pack (9 packs) is not only convenient but also eco-friendly with its plastic-free design. These wipes live up to their promise of being 99.9% water-based, making them ideal for my baby's sensitive skin. The unscented formula adds an extra layer of gentleness. Overall, a reliable and eco-conscious choice for any parent.","Reviewed in the United Kingdom on 29 February 2024"
"1287","WaterWipes Plastic-Free Original Baby Wipes, 720 Count (12 packs), 99.9% Water Based Wipes, Unscented for Sensitive Skin","5.0 out of 5 stars","Verified Purchase","Brittany","I have to use wipes as I have a stoma. I like the fact they don't sting. If you've ever wondered why your baby girl cry's when you use baby wipes to clean their bits..it's coz most wipes sting like heck! They don't have perfume in or alcohol they are water. And now these wipes don't have plastic in them..they are better for the planet. Most wipes do still have plastic in them and if you dig those up in 50yrs time they will still be recognisable as baby wipes. Bad for the planet, bad for animals on land and sea(PLEASE DONT FLUSH WIPES DOWN THE LOO. THEY DON'T DISSOLVE. NO WIPES DO. causing blockages in sewer pipes ND harm at sea. Thank you.) These wipes don't leave your skin feeling sticky when you're skin is cleaned. So BIG bonus. Only problem I have is that the wipes don't come out of the packet easy. If the big brand most used(in UK anyway) can make each wipe follow on from the last when pulled out. Why can't you, or a lot of other makes for that matter. I have to fiddle around trying to find the end of the next wipe without either ripping the wipe or pulling a lot of them out at once coz i need them quickly and then trying to stuff the ones not used back in the packet or wiping surfaces with them just to use them but then I run out of wipes for the purpose I need them. Most annoying ND expensive. Which no-one needs right now.This is the only fault with them tho' it is a pain in emergency's. I will keep buying this brand coz they are not expensive, don't sting, don't leave sticky residue and don't contain plastic in the wipes(the packet obviously is plastic). I would recommend for these reasons. Make your little baby girl smile and nappy changing time. And if you have a stoma..use these so you don't grit teeth at the stinging/burning that most wipes cause and actually feel clean once you have used them.","Reviewed in the United Kingdom on 13 February 2024"
"1288","WaterWipes Plastic-Free Original Baby Wipes, 720 Count (12 packs), 99.9% Water Based Wipes, Unscented for Sensitive Skin","5.0 out of 5 stars","Verified Purchase","BE Harrold","Water wipes have been a game changer for me, and I use them for all kinds of personal care and also for my dogs, one of which has severe allergies like me. So far I've only found two brands that do not trigger my pompholyx eczema too badly, Waterwipes and Cheeky Panda. Many other brands that claim to be ""99% water"" still have chemicals in, and in me that means the itching within seconds and itchy blisters start forming.Performance- they aren't as thick as some other brands, and it seems they used to be a little thicker as well, but they're still thick enough to be effective and hold onto water and be used firmly, and it also makes it easier to clean fiddly bits like ears so it isn't a big loss that they're a little thinner. As they don't have many added ingredients, it means you can still use them with any cleanser or lotion of your choice and irritants aren't sealed in close to the skin by lotion. As mentioned earlier, I also use them for my dog with allergies as we have to wipe his face with something that hasn't been washed in detergents to remove any traces that might trigger his contact allergy. The wipes are strong enough to not tear or disintegrate when used on his whiskers, but at the same time they're soft so they don't damage his thin, fragile, soft whippety skin.I get that for some they smell a bit unappealing due to the lack of perfumes, but for many people those are the worst triggers for their allergies, and some people may want lotion in their baby wipes so to them it will seem like they're missing those ingredients, but this is what allergy sufferers need, products that are as pure as possible. Of course some people may still be sensitive to any of the ingredients in these wipes, but for my allergy needs Waterwipes are perfect and leave no residue to cause any other problems.Because of Waterwipes not having lotion or surfactants in, they are safe to be used near eyes and sensitive areas so can be used to take makeup off in conjunction with a suitable makeup remover, as well as facial cleansing. I personally now wouldn't travel without any, especially in public toilets which may have questionable hygiene and during air travel, even if you don't have kids they're so multipurpose and handy they quickly become the sort of thing where you wonder how you ever lived without them.","Reviewed in the United Kingdom on 17 December 2023"
"1289","WaterWipes Plastic-Free Original Baby Wipes, 720 Count (12 packs), 99.9% Water Based Wipes, Unscented for Sensitive Skin","5.0 out of 5 stars","Verified Purchase","Sridivya Indramohan","Love these wipes, better than the other brands. They’re really wet and I’ve never had any dry out despite the pack being left open. I used them on face and hands too!","Reviewed in the United Kingdom on 8 June 2022"
"1290","WaterWipes Plastic-Free Original Baby Wipes, 720 Count (12 packs), 99.9% Water Based Wipes, Unscented for Sensitive Skin","5.0 out of 5 stars","Verified Purchase","S.H","I have 3 baby boys so I've been threw my fair share of baby wipe brands, and when I reccomend something rest knowing I've tested a alot before commenting. These wipes are perfect if you have to constantly change your babies. One is enough as it has plenty of water that it can clean every bit of wat you need and still have some not touched. Even babies that get rashes or skin irritation these are perfect they dont dry out even for a couple months the pack is easy to use can get a few lids that rip the pack but that's if your pulling them open to hard in a rush. Some wipes can get stuck together but alot less than many other brands. Huggies have nothing on this company as you can see there baby wipes leaving white bits all over when using them. These wipes nothing comes off them no bits of white on fabric or stuck to bums the best brand out there worth paying for as you will use less wipes than you do with any others so you will save money buy spending alittle more and also alot healthier on ur skin as many other brands would cause skin irritation or rashes. There is no smell or scent Never had any issues with these and will continue to buy them.","Reviewed in the United Kingdom on 10 April 2022"
"1291","WaterWipes Plastic-Free Original Baby Wipes, 720 Count (12 packs), 99.9% Water Based Wipes, Unscented for Sensitive Skin","4.8 out of 5 stars","Verified Purchase","Devarasetty","The media could not be loaded.
                
            
                
            
            
        
    
    
As a parent, one of my top priorities is ensuring the well-being of my little one, and that includes choosing products that are safe, gentle, and environmentally friendly. WaterWipes Original Plastic Free Baby Wipes have become an essential part of my daily baby care routine, and I couldn't be happier with my decision. Here's why these wipes deserve a five-star review:1.Pure and Gentle: WaterWipes are specifically designed with babies in mind. They contain only two ingredients – 99.9% purified water and a drop of fruit extract. This minimalistic approach ensures that my baby's sensitive skin is pampered without exposure to harsh chemicals, fragrances, or irritants.2.Ultimate Convenience: With a pack of 360 wipes in each bundle, these wipes are perfect for busy parents. I never have to worry about running out of wipes at inconvenient times. Plus, the wipes are conveniently sized, making them easy to use one-handed.3.Superior Quality: The wipes themselves are strong, durable, and have a smooth texture that effectively cleans without causing any abrasions. They are moist enough to get the job done but not overly wet, which I appreciate.4.Eco-Friendly Choice: One of the standout features of WaterWipes is their commitment to sustainability. These wipes are plastic-free, and the packaging is recyclable. It's reassuring to know that I'm not contributing to environmental pollution while caring for my baby.5.Versatile Use: These wipes are not just for diaper changes. I've found them handy for various tasks, from wiping messy hands and faces to cleaning up spills and even refreshing on-the-go. Their versatility makes them a practical choice for any parent.6.Hypoallergenic: WaterWipes are dermatologist-approved and hypoallergenic. This is a huge relief for parents of babies with sensitive skin or allergies, as it reduces the risk of irritation or rashes.7.No Nasty Residue: After using WaterWipes, I've noticed there's no sticky residue left behind on my baby's skin, which can sometimes happen with other wipes. Their pure and gentle nature ensures my baby stays clean and comfortable.In summary, WaterWipes Original Plastic Free Baby Wipes have exceeded my expectations in every way. They provide the utmost care for my baby's skin while also aligning with my values of environmental responsibility. With a generous count in each pack, they're a practical and cost-effective choice. I wholeheartedly recommend WaterWipes to fellow parents who want the best for their little ones without compromising on quality or sustainability. These wipes have become an indispensable part of my parenting journey, and I wouldn't have it any other way.","Reviewed in the United Kingdom on 1 September 2023"
"1292","WaterWipes Plastic-Free Original Baby Wipes, 720 Count (12 packs), 99.9% Water Based Wipes, Unscented for Sensitive Skin","5.0 out of 5 stars","Verified Purchase","Carl B","Not the cheapest of wipes but definitely the best!My daughter has suffered from eczema and sensitive skin from a very young age. Other wipes would make her face very red and sore after cleaning her. I have tried other 99.9% water wipes but they often dry out too quickly and start to smell damp. These wipes never smell even after being open for a week! They are consistently perfectly moist throughout the pack and are easy to get out ONE AT A TIME. They clean very easily and never leave my baby sore. Honestly just as good as cotton wool and water which I would use if I have the time (and patience).10/10 wipes and definitely worth the money for my sweet babies comfort <3(The box is very strong and well sealed so may need a wrench to originally get into them though hehe)","Reviewed in the United Kingdom on 16 November 2023"
"1293","WaterWipes Plastic-Free Original Baby Wipes, 720 Count (12 packs), 99.9% Water Based Wipes, Unscented for Sensitive Skin","3.0 out of 5 stars","Verified Purchase","Devarasetty","I’ve been using these wipes for my baby from day 1 and never caused any rashes or skin reactions. Love that these are made with 99.99% water and helps with all necessary cleaning for Baby. Doesn’t rip like some other wipes so it’s good quality as well. It’s a bit pricey but I always buy them when they are on offer.","Reviewed in the United Kingdom on 1 September 2023"
"1294","WaterWipes Plastic-Free Original Baby Wipes, 720 Count (12 packs), 99.9% Water Based Wipes, Unscented for Sensitive Skin","5.0 out of 5 stars","Verified Purchase","Devarasetty","Most wipes feel very dry and sometimes coarse. Water wipes however have been very soft on my baby and are wet enough to actually clean him up rather than just push around the mess.","Reviewed in the United Kingdom on 5 September 2023"
"1295","WaterWipes Plastic-Free Original Baby Wipes, 720 Count (12 packs), 99.9% Water Based Wipes, Unscented for Sensitive Skin","5.0 out of 5 stars","Verified Purchase","J Mariex","These wipes are excellent quality and value for money.  Large and very moist and well packaged with a good seal to keep them that way with no drying out.  Can be used in many ways and not just for babies.","Reviewed in the United Kingdom on 8 December 2023"
"1296","WaterWipes Plastic-Free Original Baby Wipes, 720 Count (12 packs), 99.9% Water Based Wipes, Unscented for Sensitive Skin","5.0 out of 5 stars","Verified Purchase","Vibamsha","I recently purchased the WaterWipes Plastic-Free Original Baby Wipes, and I'm thrilled with my choice. The 540-count pack (9 packs) is not only convenient but also eco-friendly with its plastic-free design. These wipes live up to their promise of being 99.9% water-based, making them ideal for my baby's sensitive skin. The unscented formula adds an extra layer of gentleness. Overall, a reliable and eco-conscious choice for any parent.","Reviewed in the United Kingdom on 29 February 2024"
"1297","WaterWipes Plastic-Free Original Baby Wipes, 720 Count (12 packs), 99.9% Water Based Wipes, Unscented for Sensitive Skin","5.0 out of 5 stars","Verified Purchase","Brittany","I have to use wipes as I have a stoma. I like the fact they don't sting. If you've ever wondered why your baby girl cry's when you use baby wipes to clean their bits..it's coz most wipes sting like heck! They don't have perfume in or alcohol they are water. And now these wipes don't have plastic in them..they are better for the planet. Most wipes do still have plastic in them and if you dig those up in 50yrs time they will still be recognisable as baby wipes. Bad for the planet, bad for animals on land and sea(PLEASE DONT FLUSH WIPES DOWN THE LOO. THEY DON'T DISSOLVE. NO WIPES DO. causing blockages in sewer pipes ND harm at sea. Thank you.) These wipes don't leave your skin feeling sticky when you're skin is cleaned. So BIG bonus. Only problem I have is that the wipes don't come out of the packet easy. If the big brand most used(in UK anyway) can make each wipe follow on from the last when pulled out. Why can't you, or a lot of other makes for that matter. I have to fiddle around trying to find the end of the next wipe without either ripping the wipe or pulling a lot of them out at once coz i need them quickly and then trying to stuff the ones not used back in the packet or wiping surfaces with them just to use them but then I run out of wipes for the purpose I need them. Most annoying ND expensive. Which no-one needs right now.This is the only fault with them tho' it is a pain in emergency's. I will keep buying this brand coz they are not expensive, don't sting, don't leave sticky residue and don't contain plastic in the wipes(the packet obviously is plastic). I would recommend for these reasons. Make your little baby girl smile and nappy changing time. And if you have a stoma..use these so you don't grit teeth at the stinging/burning that most wipes cause and actually feel clean once you have used them.","Reviewed in the United Kingdom on 13 February 2024"
"1298","WaterWipes Plastic-Free Original Baby Wipes, 720 Count (12 packs), 99.9% Water Based Wipes, Unscented for Sensitive Skin","5.0 out of 5 stars","Verified Purchase","BE Harrold","Water wipes have been a game changer for me, and I use them for all kinds of personal care and also for my dogs, one of which has severe allergies like me. So far I've only found two brands that do not trigger my pompholyx eczema too badly, Waterwipes and Cheeky Panda. Many other brands that claim to be ""99% water"" still have chemicals in, and in me that means the itching within seconds and itchy blisters start forming.Performance- they aren't as thick as some other brands, and it seems they used to be a little thicker as well, but they're still thick enough to be effective and hold onto water and be used firmly, and it also makes it easier to clean fiddly bits like ears so it isn't a big loss that they're a little thinner. As they don't have many added ingredients, it means you can still use them with any cleanser or lotion of your choice and irritants aren't sealed in close to the skin by lotion. As mentioned earlier, I also use them for my dog with allergies as we have to wipe his face with something that hasn't been washed in detergents to remove any traces that might trigger his contact allergy. The wipes are strong enough to not tear or disintegrate when used on his whiskers, but at the same time they're soft so they don't damage his thin, fragile, soft whippety skin.I get that for some they smell a bit unappealing due to the lack of perfumes, but for many people those are the worst triggers for their allergies, and some people may want lotion in their baby wipes so to them it will seem like they're missing those ingredients, but this is what allergy sufferers need, products that are as pure as possible. Of course some people may still be sensitive to any of the ingredients in these wipes, but for my allergy needs Waterwipes are perfect and leave no residue to cause any other problems.Because of Waterwipes not having lotion or surfactants in, they are safe to be used near eyes and sensitive areas so can be used to take makeup off in conjunction with a suitable makeup remover, as well as facial cleansing. I personally now wouldn't travel without any, especially in public toilets which may have questionable hygiene and during air travel, even if you don't have kids they're so multipurpose and handy they quickly become the sort of thing where you wonder how you ever lived without them.","Reviewed in the United Kingdom on 17 December 2023"
"1299","WaterWipes Plastic-Free Original Baby Wipes, 720 Count (12 packs), 99.9% Water Based Wipes, Unscented for Sensitive Skin","5.0 out of 5 stars","Verified Purchase","Sridivya Indramohan","Love these wipes, better than the other brands. They’re really wet and I’ve never had any dry out despite the pack being left open. I used them on face and hands too!","Reviewed in the United Kingdom on 8 June 2022"
"1300","WaterWipes Plastic-Free Original Baby Wipes, 720 Count (12 packs), 99.9% Water Based Wipes, Unscented for Sensitive Skin","5.0 out of 5 stars","Verified Purchase","S.H","I have 3 baby boys so I've been threw my fair share of baby wipe brands, and when I reccomend something rest knowing I've tested a alot before commenting. These wipes are perfect if you have to constantly change your babies. One is enough as it has plenty of water that it can clean every bit of wat you need and still have some not touched. Even babies that get rashes or skin irritation these are perfect they dont dry out even for a couple months the pack is easy to use can get a few lids that rip the pack but that's if your pulling them open to hard in a rush. Some wipes can get stuck together but alot less than many other brands. Huggies have nothing on this company as you can see there baby wipes leaving white bits all over when using them. These wipes nothing comes off them no bits of white on fabric or stuck to bums the best brand out there worth paying for as you will use less wipes than you do with any others so you will save money buy spending alittle more and also alot healthier on ur skin as many other brands would cause skin irritation or rashes. There is no smell or scent Never had any issues with these and will continue to buy them.","Reviewed in the United Kingdom on 10 April 2022"
"1301","Earth Rated Dog Poo Bags, Guaranteed Leak Proof and Extra Thick Waste Bag Refill Rolls For Dogs, Lavender Scented, 270 Count","4.7 out of 5 stars","Verified Purchase","Amanda D","I have a giant of a 1 year old GSD, so you can imagine the size of his waste! These bags are large so there's plenty of much needed room inside and although I used to prefer bags with handles, these bags are just as easy to tie up and I actually prefer this type of bag now. I keep a roll with a small rubber band around them in mine. It saves space, my pockets are tidier and it's much easier to find a tissue in my coat pocket than it was with loose bags in them! If I'm out without a coat, I keep a half-roll in my 5th jeans pocket. They fit in there rather nicely!As well as being big (22 x 33 cm), these bags are strong! They don't tear easily and I've never poked a finger through these bags, very much unlike the more 'nappy bag' bags I used to use before! They are a big step up from those flimsy bags and although the cost is a little more I find I'm using less bags and I don't need to double bag them to stop or reduce smells escaping from bags in my garden dog bin either, even in the summer. They are definitely a more hygienic option. The dog bin used to smell bad in warm weather but these bags really do a good job of keeping the smell (therefore the bacteria) in the bag. I do sometimes get a whiff from the bags during hot sunny summer weather though.Does anyone wake up some mornings to find foxes have broken into your bin and strewn bags all over the garden? I do! I have a fox problem here, perhaps likely from a couple of my neighbours who keep chickens and ducks, but ""problem"" depends on your view on foxes, of course! For me, mine are garden pests but I like them otherwise. Point here is these bags have never split from being thrown around by foxes, although I'm sure they could get into them if they really wanted to. I'm still devising solutions to stop them getting into my bin!The rolls have 15 bags on each. The perforations are good and in line and this ensures they are easy to remove from the roll. I've not had even one bag wasted by tearing it when tearing one off the roll. I buy the 270 pack so they work out at around 4p each when buying the pack at full price (currently £10.99). For me, that's a cost of 84p per week.Note! They are certified 65% recycled plastic now and I'm keen to reduce my plastic waste so this is a big plus for me. I hope this company continues to be environmentally conscious because when companies provide more environmental products it helps consumers make better choices.Pros65% recycled plasticLarge and strongDo not tear easilyLeakproofEasy to tie upEasy to rip a bag off the rollSmells leak less in hot weather otherwise no noticeable smell at all.ConsMore expensive than other bags. Potentially, it's a bag we throw away, so how good do you need your poo bags to be?Costs - for my dog's use4p per bag at full price = costs me around 84p per week1 roll (of 15 bags) lasts approx 5 daysThe whole pack of 270 bags lasts 54 days or approx 2 months.","Reviewed in the United Kingdom on 17 May 2023"
"1302","Earth Rated Dog Poo Bags, Guaranteed Leak Proof and Extra Thick Waste Bag Refill Rolls For Dogs, Lavender Scented, 270 Count","5.0 out of 5 stars","Verified Purchase","K. S. Catlow","I’ve had dogs all through my life and that’s a long while. I’ve used many a brand of Poo bag but the Earth Rated with a slight Lavender aroma are by far the best.They are of a good strong, thick quality. Plenty long enough to be able to tie in a knot and they don’t let any smell out.I’ve carried mine around a park before (full) and not noticed any pong.I love that you get a little sticker when you have 2 bags left on the roll, nothing worse than running out!They are fantastic value for money, I purchase mine on subscription so never run out. I wouldn’t buy anything else now.Definitely the best on the market.","Reviewed in the United Kingdom on 23 February 2024"
"1303","Earth Rated Dog Poo Bags, Guaranteed Leak Proof and Extra Thick Waste Bag Refill Rolls For Dogs, Lavender Scented, 270 Count","3.0 out of 5 stars","Verified Purchase","Amanda D","Very happy with the product, excellent value for money and good size, scent and quality. We always go for this product as it's cheaper than anywhere else we've found for the quality.","Reviewed in the United Kingdom on 17 May 2023"
"1304","Earth Rated Dog Poo Bags, Guaranteed Leak Proof and Extra Thick Waste Bag Refill Rolls For Dogs, Lavender Scented, 270 Count","5.0 out of 5 stars","Verified Purchase","Tracy Beattie","As a dog owner in the UK, I've been using Earth Rated Dog Poo Bags for quite some time now, and I must say they have become an essential part of our daily walks. These bags serve their purpose perfectly, making it easy and hygienic to clean up after my furry friend.One of the things I really like about these bags is their durability. They are thick and sturdy, so I never have to worry about any unpleasant surprises or leaks. They hold up well even with larger messes, providing a reliable solution for dog waste disposal.Another great feature is the size of the bags. They are large enough to accommodate waste from even the biggest dogs, ensuring I never run out of space. Plus, the easy-to-tear perforations make it convenient to grab a bag and go, saving time during those urgent moments.However, one aspect I wish could be improved is the scent control. While the bags do a decent job of containing the odor, there are times when it's still noticeable. It would be great if the bags had stronger scent-blocking capabilities to ensure complete freshness.All in all, Earth Rated Dog Poo Bags have been a trustworthy and practical choice for me as a dog owner in the UK. They are durable, spacious, and make clean-up a breeze. Although the scent control could be enhanced, it doesn't overshadow the overall effectiveness of these bags. I highly recommend them to fellow dog owners seeking a reliable companion on their walks.","Reviewed in the United Kingdom on 23 December 2023"
"1305","Earth Rated Dog Poo Bags, Guaranteed Leak Proof and Extra Thick Waste Bag Refill Rolls For Dogs, Lavender Scented, 270 Count","5.0 out of 5 stars","Verified Purchase","Mrs Mackintosh","Really cannot recommend these highly enough. They are very large and being on a roll save so much time just pulling one as needed instead of scrabbling to extricate one from a pocket full of thin loose black bags. There is no unpleasant smell to them; they are strong, leak proof and, by not closing them completely, will easily accommodate further ‘deposits’ even from a very large dog. (Tip:  if you find the weather turns on a walk unused bags do make amazing waterproof and windproof gauntlets!)","Reviewed in the United Kingdom on 27 February 2024"
"1306","Earth Rated Dog Poo Bags, Guaranteed Leak Proof and Extra Thick Waste Bag Refill Rolls For Dogs, Lavender Scented, 270 Count","5.0 out of 5 stars","Verified Purchase","Peter Y","Nice and handy rolls of bags, I keep a roll in the car for when I take the dogs out. Nice size and scented bags.","Reviewed in the United Kingdom on 14 July 2023"
"1307","Earth Rated Dog Poo Bags, Guaranteed Leak Proof and Extra Thick Waste Bag Refill Rolls For Dogs, Lavender Scented, 270 Count","4.0 out of 5 stars","Verified Purchase","M I Bubble","I bought thes on a recommendation. They are brilliant - just the right size. They are absolutely value for money and bio-degradable. Will use from now on","Reviewed in the United Kingdom on 4 February 2024"
"1308","Earth Rated Dog Poo Bags, Guaranteed Leak Proof and Extra Thick Waste Bag Refill Rolls For Dogs, Lavender Scented, 270 Count","5.0 out of 5 stars","Verified Purchase","Amy","Smell great and disguise the smell of dog pooh. Easy to use.","Reviewed in the United Kingdom on 24 February 2024"
"1309","Earth Rated Dog Poo Bags, Guaranteed Leak Proof and Extra Thick Waste Bag Refill Rolls For Dogs, Lavender Scented, 270 Count","5.0 out of 5 stars","Verified Purchase","Ian.S.","Nice sized rolls in a box and does the job but a couple of issues:1. Lavender is a nice smell but doesn’t seem to cover up the smell.2. Sometimes not easy to open with dry fingers.3. First bag ripped when removing sticker - see photo","Reviewed in the United Kingdom on 20 January 2024"
"1310","Earth Rated Dog Poo Bags, Guaranteed Leak Proof and Extra Thick Waste Bag Refill Rolls For Dogs, Lavender Scented, 270 Count","5.0 out of 5 stars","Verified Purchase","Mr N D Barthorpe","Great, sturdy bags. You don’t have to worry about the dreaded splitting bag as you grab a poo. The scent is not overpowering but does a good job of masking the pong.","Reviewed in the United Kingdom on 22 February 2024"
